Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
53287-MAH,Female,66.95,Yes,Maharashtra,3.04,7.34,,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.5,6118.27,0.0,0.0,984.82,7205.42,Churned,Attitude,Attitude of support person
21811-CHH,Male,28.24,No,Chhattisgarh,13.65,6.98,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.88,874.49,0.0,101.73,21.07,1000.89,Churned,Competitor,Competitor offered more data
16554-RAJ,Female,65.41,No,Rajasthan,1.96,15.23,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.75,661.36,0.0,0.0,85.05,740.76,Stayed,,
32681-MAH,Female,83.38,Yes,Maharashtra,3.09,1.04,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.95,494.5,0.0,0.0,179.28,655.04,Churned,Other,Deceased
92676-MAH,Male,46.69,No,Maharashtra,1.02,34.94,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,86.95,5886.92,0.0,40.26,2693.2,8570.46,Stayed,,
37347-AND,Female,67.16,No,Andhra Pradesh,4.12,13.48,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.58,6772.34,0.0,0.0,680.81,7456.79,Stayed,,
53535-ASS,Female,27.29,No,Assam,11.3,10.19,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,115.45,8317.29,0.0,0.0,748.4,9281.39,Churned,Dissatisfaction,Network reliability
39219-KAR,Female,59.19,Yes,Karnataka,5.89,34.54,Deal 3,Yes,Yes,No,,,,,,,,,,One Year,No,Bank Withdrawal,25.84,687.12,0.0,0.0,143.15,849.3,Churned,Price,Long distance charges
17059-RAJ,Female,51.21,Yes,Rajasthan,9.24,31.84,Deal 2,Yes,No,No,,,,,,,,,,Two Year,Yes,Credit Card,18.93,868.22,0.0,0.0,1096.21,1971.84,Stayed,,
23294-TAM,Female,70.11,Yes,Tamil Nadu,8.17,28.17,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,113.31,6126.12,0.0,0.0,619.63,6571.64,Stayed,,
47612-AND,Female,57.77,Yes,Andhra Pradesh,9.71,35.1,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.03,1582.85,0.0,0.0,334.09,1863.53,Churned,Competitor,Competitor made better offer
14331-DEL,Female,44.79,Yes,Delhi,14.69,30.41,Deal 4,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.99,205.5,0.0,0.0,101.48,297.71,Stayed,,
76357-UTT,Female,47.78,No,Uttar Pradesh,5.03,32.97,,No,,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,52.49,1133.81,0.0,0.0,0.0,1084.99,Stayed,,
77938-MAD,Female,18.9,No,Madhya Pradesh,14.12,10.95,,No,,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,58.99,4230.81,0.99,0.0,0.0,3935.47,Stayed,,
81013-RAJ,Male,51.03,Yes,Rajasthan,3.05,28.48,Deal 3,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,86.52,2531.74,0.0,130.12,732.47,3282.96,Stayed,,
17799-UTT,Male,21.25,No,Uttar Pradesh,9.79,10.41,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.53,7343.81,17.74,0.0,2032.76,9092.36,Stayed,,
46189-MAH,Female,29.11,No,Maharashtra,12.94,6.12,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,19.39,571.19,0.0,0.0,290.82,907.0,Stayed,,
62148-JAM,Male,21.35,Yes,Jammu & Kashmir,0.98,1.02,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.02,375.58,0.0,0.0,112.59,503.03,Churned,Competitor,Competitor made better offer
31049-TAM,Female,62.98,No,Tamil Nadu,7.14,8.25,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,167.97,0.0,0.0,29.41,192.9,Churned,Competitor,Competitor made better offer
11340-JAM,Female,20.64,No,Jammu & Kashmir,8.21,7.01,,Yes,No,No,,,,,,,,,,One Year,Yes,Bank Withdrawal,19.47,214.89,0.0,0.0,80.35,295.58,Stayed,,
41758-BIH,Male,72.97,No,Bihar,9.76,15.58,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,78.46,272.94,0.0,0.0,144.42,416.59,Stayed,,
63633-KAR,Male,67.36,Yes,Karnataka,11.54,24.87,Deal 2,No,,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,49.78,2615.96,0.0,0.0,0.0,2665.03,Stayed,,
74023-JAM,Female,19.51,Yes,Jammu & Kashmir,5.88,10.9,,Yes,Yes,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,47.66,220.92,0.0,0.0,110.9,341.57,Churned,Competitor,Competitor made better offer
14575-MAH,Male,34.8,No,Maharashtra,14.52,1.04,Deal 5,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.7,160.57,0.0,0.0,24.01,191.57,Stayed,,
79168-UTT,Female,76.74,No,Uttar Pradesh,2.08,9.97,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,43.87,89.51,0.0,0.0,48.37,135.39,Joined,,
66712-GUJ,Female,47.14,Yes,Gujarat,6.24,33.27,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,86.69,243.62,0.0,0.0,40.14,289.6,Joined,,
72939-GUJ,Male,34.71,No,Gujarat,3.91,31.51,Deal 4,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.26,1174.65,0.0,0.0,222.3,1345.93,Stayed,,
57115-BIH,Female,54.61,Yes,Bihar,6.17,18.76,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,68.12,4805.25,0.0,0.0,268.34,5252.09,Stayed,,
68244-TAM,Male,75.45,Yes,Tamil Nadu,13.16,26.41,Deal 2,No,,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,36.68,2362.72,0.0,0.0,0.0,2283.07,Stayed,,
22915-MAH,Female,42.26,Yes,Maharashtra,10.38,23.08,,No,,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.2,3939.06,0.0,0.0,0.0,3914.37,Stayed,,
32554-DEL,Male,28.57,No,Delhi,0.0,22.02,,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.4,76.76,0.0,0.0,46.09,125.66,Churned,Competitor,Competitor made better offer
69435-MAD,Female,19.93,Yes,Madhya Pradesh,3.97,6.18,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.6,4697.26,0.0,0.0,919.43,5543.05,Stayed,,
76712-AND,Female,41.23,No,Andhra Pradesh,12.45,2.04,,No,,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,46.26,2283.22,0.0,0.0,0.0,2229.87,Stayed,,
65631-RAJ,Female,49.8,No,Rajasthan,14.55,7.21,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,88.97,88.72,0.0,0.0,34.1,116.59,Churned,Other,Moved
86508-UTT,Male,51.03,No,Uttar Pradesh,8.19,6.92,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,1443.69,0.0,0.0,723.19,2286.01,Churned,Competitor,Competitor had better devices
87360-MAH,Female,62.13,No,Maharashtra,4.01,9.19,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,114.72,5509.0,0.0,0.0,1686.35,7488.39,Stayed,,
46487-KAR,Female,20.23,No,Karnataka,3.04,1.02,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,87.99,6359.01,0.0,0.0,2383.95,9104.77,Stayed,,
38198-KER,Female,32.85,No,Kerala,8.95,26.65,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,88.03,3741.7,0.0,100.46,1944.28,5785.27,Stayed,,
75857-MAH,Female,37.05,No,Maharashtra,10.12,25.02,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,91.28,7038.9,0.0,0.0,2238.41,9009.42,Stayed,,
53815-BIH,Female,35.49,No,Bihar,1.95,3.94,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.67,19.26,0.0,0.0,35.47,52.89,Joined,,
34110-MAH,Female,20.18,Yes,Maharashtra,5.92,3.06,,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.51,50.28,0.0,0.0,28.96,81.78,Joined,,
32391-BIH,Male,64.57,Yes,Bihar,12.68,30.26,Deal 1,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,95.49,6122.73,0.0,0.0,173.73,6599.54,Stayed,,
12266-HAR,Female,47.7,No,Haryana,2.0,5.04,,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.1,3776.97,0.0,0.0,450.46,4278.13,Stayed,,
97111-KAR,Female,20.54,Yes,Karnataka,12.13,11.71,,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,112.25,7792.59,0.0,0.0,3071.35,10518.6,Stayed,,
83158-TAM,Male,63.29,Yes,Tamil Nadu,1.0,31.95,Deal 2,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,84.9,4466.29,0.0,0.0,2166.89,6380.58,Stayed,,
67464-KAR,Female,39.83,No,Karnataka,12.99,15.69,Deal 1,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,52.05,3521.83,0.0,0.0,3191.78,6427.23,Stayed,,
81184-BIH,Male,61.03,No,Bihar,9.43,36.26,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.24,2288.12,0.0,0.0,485.84,2690.67,Churned,Competitor,Competitor had better devices
54671-PUN,Female,28.34,Yes,Punjab,5.89,22.25,Deal 3,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,61.21,2032.13,0.0,0.0,1047.96,3084.33,Stayed,,
73571-DEL,Male,80.13,No,Delhi,14.09,19.65,,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.54,2007.78,0.0,0.0,190.07,2152.05,Churned,Attitude,Attitude of support person
12056-WES,Male,28.02,No,West Bengal,2.02,19.53,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,89.96,261.25,0.0,0.0,99.12,355.27,Joined,,
73101-JAM,Male,21.79,Yes,Jammu & Kashmir,4.14,2.94,Deal 5,Yes,Yes,Yes,Cable,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.89,178.68,0.0,0.0,80.24,270.67,Churned,Competitor,Competitor made better offer
84766-UTT,Female,55.17,No,Uttar Pradesh,9.35,1.95,,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,75.55,636.15,0.0,0.0,330.97,973.49,Churned,Competitor,Competitor made better offer
33497-HAR,Female,52.26,Yes,Haryana,13.91,1.0,Deal 2,Yes,Yes,Yes,Cable,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,69.66,3640.58,0.0,0.0,2179.24,5936.91,Stayed,,
95107-KER,Female,45.73,Yes,Kerala,11.12,35.49,,Yes,No,No,,,,,,,,,,Two Year,No,Bank Withdrawal,19.72,1409.57,0.0,0.0,2195.84,3736.91,Stayed,,
57610-JAM,Female,82.46,No,Jammu & Kashmir,2.08,24.57,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.29,2317.08,0.0,0.0,1506.68,3919.88,Churned,Attitude,Attitude of support person
71415-KER,Female,53.41,Yes,Kerala,1.05,23.76,Deal 4,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.75,1549.75,0.0,0.0,447.82,2028.07,Stayed,,
28330-GUJ,Female,40.34,No,Gujarat,0.0,29.64,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.61,6807.45,0.0,0.0,1185.61,7938.85,Stayed,,
43171-MAH,Male,39.79,No,Maharashtra,1.03,7.06,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,118.26,8226.13,0.0,0.0,1148.6,9501.05,Stayed,,
57568-KER,Female,40.21,No,Kerala,14.65,15.22,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.3,61.49,0.0,0.0,75.15,137.91,Churned,Attitude,Attitude of support person
12377-UTT,Female,18.75,No,Uttar Pradesh,14.91,2.06,,Yes,Yes,No,,,,,,,,,,One Year,No,Credit Card,24.58,538.12,0.0,0.0,1092.96,1642.04,Stayed,,
63614-WES,Female,60.89,No,West Bengal,3.12,23.95,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,70.08,5012.24,24.82,0.0,2005.51,7171.52,Stayed,,
78895-HAR,Male,23.36,Yes,Haryana,12.52,3.95,Deal 5,No,,Yes,Cable,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,-2.99,453.34,0.0,0.0,0.0,472.57,Stayed,,
54667-TEL,Male,49.61,Yes,Telangana,10.89,32.95,Deal 5,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,52.84,480.99,0.0,0.0,12.63,508.84,Stayed,,
74887-UTT,Female,34.68,No,Uttar Pradesh,12.42,10.4,Deal 1,No,,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,52.58,3384.56,0.0,115.08,0.0,3583.98,Stayed,,
78121-MAH,Male,32.97,Yes,Maharashtra,0.0,16.54,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,21.41,117.9,0.0,0.0,175.06,278.67,Churned,Attitude,Attitude of support person
99322-HAR,Female,34.48,Yes,Haryana,11.26,9.93,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.34,5201.51,0.0,0.0,2231.04,7538.65,Churned,Competitor,Competitor had better devices
44370-AND,Female,60.46,No,Andhra Pradesh,11.93,15.34,Deal 2,Yes,No,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,19.75,1282.04,0.0,0.0,2465.15,3659.3,Stayed,,
89415-WES,Female,73.2,Yes,West Bengal,3.15,22.62,Deal 4,No,,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,28.56,355.98,0.0,0.0,0.0,359.39,Stayed,,
17308-HAR,Female,58.02,No,Haryana,10.13,11.73,,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,53.69,1570.07,0.0,0.0,988.17,2489.84,Stayed,,
82027-UTT,Female,59.88,No,Uttar Pradesh,15.21,24.87,,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.9,2030.51,0.0,0.0,1572.45,3715.92,Stayed,,
82321-PUN,Female,34.81,Yes,Punjab,6.9,32.67,Deal 2,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.43,4707.52,0.0,0.0,244.83,4798.84,Stayed,,
84842-KER,Female,63.09,Yes,Kerala,8.94,20.88,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.18,92.89,0.0,0.0,5.72,102.36,Churned,Competitor,Competitor had better devices
59949-KAR,Female,39.78,Yes,Karnataka,6.83,10.29,Deal 5,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,62.36,319.45,0.0,0.0,71.54,392.38,Stayed,,
28452-UTT,Male,59.39,Yes,Uttar Pradesh,8.21,33.2,,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,63.41,1237.24,0.0,59.43,805.45,2185.97,Stayed,,
41986-CHH,Male,30.71,No,Chhattisgarh,10.78,29.9,,No,,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,50.02,2631.73,27.44,0.0,0.0,2615.86,Stayed,,
15658-RAJ,Female,58.27,No,Rajasthan,8.31,34.13,,No,,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,66.34,4579.07,0.0,0.0,0.0,4724.85,Stayed,,
28367-TAM,Female,48.37,Yes,Tamil Nadu,8.98,22.95,,Yes,No,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,20.25,616.81,9.45,0.0,486.88,1050.07,Stayed,,
67882-JAM,Female,44.21,Yes,Jammu & Kashmir,1.99,8.29,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,99.36,852.6,0.0,0.0,138.7,964.29,Churned,Competitor,Competitor made better offer
97824-BIH,Female,38.82,Yes,Bihar,11.54,15.44,Deal 2,Yes,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Yes,No,One Year,No,Mailed Check,67.88,2570.44,0.0,140.82,1537.21,4357.44,Stayed,,
63437-MAH,Female,33.31,Yes,Maharashtra,11.96,16.21,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.64,84.7,0.0,0.0,109.06,188.84,Stayed,,
83900-HAR,Female,55.75,Yes,Haryana,2.01,32.21,,No,,Yes,DSL,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Credit Card,35.28,418.09,0.0,98.82,0.0,501.93,Stayed,,
46172-ASS,Male,61.97,Yes,Assam,1.04,20.15,,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.27,442.82,0.0,0.0,154.5,617.27,Churned,Competitor,Competitor made better offer
52174-UTT,Female,64.44,No,Uttar Pradesh,6.92,5.13,Deal 4,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,19.72,337.89,0.0,0.0,696.83,971.69,Stayed,,
68783-JAM,Female,79.01,No,Jammu & Kashmir,6.28,24.06,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,108.66,7172.28,0.0,0.0,450.96,7692.52,Stayed,,
59509-ODI,Male,27.26,No,Odisha,4.88,20.34,,No,,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,40.94,411.94,0.0,0.0,0.0,422.36,Stayed,,
43887-MAH,Female,61.78,Yes,Maharashtra,4.0,28.3,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.27,6254.54,0.0,0.0,3081.82,8779.1,Churned,Dissatisfaction,Service dissatisfaction
57878-MAH,Female,52.65,No,Maharashtra,12.62,33.39,,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,87.75,5933.57,0.0,0.0,1613.73,7571.57,Stayed,,
18160-KAR,Male,52.57,No,Karnataka,13.08,4.87,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.43,181.45,0.0,0.0,384.26,540.37,Stayed,,
49879-UTT,Female,63.88,No,Uttar Pradesh,13.04,32.1,,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.13,322.31,0.0,0.0,245.89,572.92,Stayed,,
87436-TAM,Female,59.05,Yes,Tamil Nadu,3.9,26.41,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.71,2373.88,0.0,48.62,980.11,3403.76,Churned,Dissatisfaction,Service dissatisfaction
78962-TAM,Male,34.92,Yes,Tamil Nadu,6.92,6.08,Deal 5,Yes,No,Yes,Cable,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,56.19,328.43,0.0,0.0,42.93,358.29,Stayed,,
75305-KAR,Male,58.08,No,Karnataka,9.35,28.0,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.54,920.47,0.0,0.0,336.51,1241.47,Stayed,,
44755-JHA,Female,27.94,Yes,Jharkhand,9.11,18.43,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,79.47,81.83,0.0,0.0,45.56,129.46,Churned,Competitor,Competitor had better devices
36995-TAM,Female,36.03,No,Tamil Nadu,0.0,32.65,,Yes,No,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,19.72,946.75,0.0,0.0,142.37,1153.78,Stayed,,
82129-JHA,Female,25.66,No,Jharkhand,9.06,8.03,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,57.35,169.04,0.0,0.0,36.12,206.39,Joined,,
48217-KAR,Female,50.69,Yes,Karnataka,0.0,8.05,Deal 2,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,99.99,5364.8,0.0,0.0,2392.07,7948.15,Stayed,,
56933-MAH,Female,27.14,No,Maharashtra,6.22,32.4,,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.57,2431.22,0.0,0.0,873.89,3166.24,Churned,Other,Don't know
68194-UTT,Female,61.1,No,Uttar Pradesh,0.0,22.87,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.5,90.64,0.0,0.0,49.65,136.53,Churned,Competitor,Competitor had better devices
18228-AND,Female,31.9,Yes,Andhra Pradesh,5.97,21.23,,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.52,48.61,0.0,0.0,11.13,58.24,Churned,Attitude,Attitude of support person
27880-AND,Male,46.72,No,Andhra Pradesh,14.14,21.62,,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Credit Card,26.66,126.45,0.0,0.0,103.54,225.12,Joined,,
13542-UTT,Male,72.55,Yes,Uttar Pradesh,11.07,20.33,,Yes,Yes,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.04,6835.97,0.0,0.0,1484.53,8365.06,Churned,Competitor,Competitor offered more data
37338-RAJ,Male,50.36,Yes,Rajasthan,7.22,9.05,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.73,724.6,0.0,83.85,156.6,996.93,Churned,Competitor,Competitor offered more data
46512-ODI,Male,56.54,No,Odisha,2.95,21.14,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.34,3846.98,0.0,0.0,674.74,4733.32,Stayed,,
29172-BIH,Female,39.92,Yes,Bihar,15.29,33.83,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.95,71.12,0.0,0.0,17.41,89.01,Churned,Competitor,Competitor had better devices
52951-RAJ,Female,39.03,No,Rajasthan,13.17,25.22,,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.41,309.73,0.0,0.0,91.23,404.42,Churned,Price,Price too high
29736-WES,Male,51.51,No,West Bengal,4.13,13.11,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,105.84,5991.34,0.0,0.0,1157.99,7673.62,Stayed,,
34205-UTT,Male,51.23,No,Uttar Pradesh,5.14,29.13,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.11,340.99,0.0,0.0,84.74,436.09,Churned,Attitude,Attitude of service provider
93684-JAM,Male,81.65,Yes,Jammu & Kashmir,1.01,0.99,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.87,235.38,0.0,0.0,27.65,274.16,Churned,Competitor,Competitor made better offer
